kind,surrogate,buy_and_hold,best_return,best_excess,median_excess,n_beating
block,122,291.767544553415,154.53783443584854,-0.4687326606741722,-0.8761798901003512,0
block,123,5.038609312095866,15.526053000080548,1.7367316125216794,-0.4878215788767199,334
block,124,5.320061797892464,17.656924442988178,1.9520161415525492,-0.44029377842315276,339
block,125,0.6141154072163577,0.8627516271028071,0.1540386881723892,-0.808124241136112,3
block,126,93.83349951198957,626.4540792805548,5.6163758852031735,-0.5030288800054052,489
block,127,2.0074705224658476,12.712189287337004,3.559376121862793,0.6291120717472671,975
block,128,560.4615199354763,259.9542110753347,-0.5352233380030678,-0.9511615576024681,0
block,129,3.49665545979673,18.56048519772886,3.3500075495250607,-0.6059418353693364,118
block,130,2.836618498341744,5.112252122795035,0.5931352375631982,-0.608325201102089,19
block,131,35.876740393479,51.833375382916465,0.43270188251939756,-0.8558210430912809,4
block,132,7.257462549111844,47.50489886731251,4.874068284152206,-0.7245719705594024,76
block,133,3.6363218191106785,18.759405193295745,3.2618709322222843,-0.9051734378236382,42
block,134,36.66314372842213,104.07652497912376,1.789903193870372,-0.4499553335423269,53
block,135,-0.6380698399995891,5.975779783963386,18.273828364995794,4.431094211518133,1404
block,136,2.883199408244127,17.35899582148442,3.727801457351849,-0.9025452767295573,21
block,137,2.869543348638675,48.02581504964937,11.669664255576022,-0.4068772400826173,491
block,138,5.080195579045201,41.98754588599942,6.070092619084785,0.2966658172255844,1059
block,139,0.212871841376425,9.660582866105557,7.789537775077223,0.8216991939701493,1302
block,140,63.499790167701775,47.47194265717243,-0.24849456825915817,-0.9252497354545102,0
block,141,9.105646297065109,16.988760447849376,0.7800702616193571,-0.694624776873181,19
block,142,5.841278430082047,12.990701008507807,1.0450418955306309,-0.7949672252794657,10
block,143,19.830607681068926,56.423088108927665,1.7566688878267516,-0.42703620956954536,248
block,144,-0.24549683250144594,3.85060330703019,5.428870700585211,-0.49854555363665415,117
block,145,3.6691362930258844,9.855850237360888,1.3250232068778693,-0.08703828053848206,633
block,146,3.234687867703678,14.654899821261472,2.6968249633356267,0.23588269848315047,976
block,147,638.4175074735574,324.7494734056705,-0.49055277717878,-0.8230000556127955,0
block,148,-0.34866414207348384,1.6299556323483957,3.037787264961402,-0.41462385486849,138
block,149,1.6533586827140638,37.423729841106145,13.481166866517773,1.334605712710137,1344
block,150,3.1033945070596287,12.17715471376264,2.2112814624799504,-0.47053001289029334,197
block,151,0.024188094375207747,11.003471267715756,10.719987113342022,-0.14653178458724903,625
block,152,11.245597173923489,20.13235291116533,0.7257102786433178,-0.7134673614259529,26
block,153,2.0834339040878977,32.59204400838308,9.894361628393604,-0.14583313846052265,550
block,154,2.088346979998702,11.890704043056335,3.1739817859008035,-0.5964166856692914,75
block,155,41.38240166712127,95.19002778797082,1.2695747292346473,-0.3292191199712798,165
block,156,25.404787627099306,35.97933715474417,0.40047849189259055,-0.8675410175503853,2
block,157,67.92605909216682,35.21300134296441,-0.47461088273535323,-0.8426634253092085,0
block,158,0.8853166159234223,27.290549626123322,14.005728686195607,0.0814744109760509,778
block,159,2.2635393382429956,8.119576485863897,1.7943822766278155,0.27977578355259336,982
block,160,102.47280305983408,114.19206078334824,0.11325930463812206,-0.652043564158961,4
block,161,55.523559225552845,48.47640588942312,-0.12467639038809664,-0.6643344375565177,0
block,162,92.63390319361025,72.44126413194515,-0.21565521005689625,-0.7914753116327689,0
block,163,16.91140821930323,19.686749933557856,0.1549482698553888,-0.5384578236816786,5
block,164,5.45522025124543,6.4131772356057235,0.14840035615755642,-0.7515704807612449,3
block,165,3.387585050551296,9.236197608378735,1.3329912675066131,-0.40663905983449067,117
block,166,2.4444427602609267,11.080639439701047,2.5072841328871154,0.43854525002782085,1248
block,167,9.829522345664095,69.5793408916157,5.51730876384166,0.05098560439815247,743
block,168,54.40354196460957,82.20985065830713,0.501886841665458,-0.6882964643572647,11
block,169,16.92501782191684,12.558119169027234,-0.24362032419015045,-0.8269241844829092,0
block,170,77.51179614836113,32.37681535073702,-0.5748815211453581,-0.8616044598297354,0
block,171,86.26455596344847,43.046113575630486,-0.49525768979928586,-0.9519744785671107,0
block,172,61.61101954754801,55.21580817978328,-0.10214194584242609,-0.8650293670079139,0
block,173,40.55455828291042,31.391982194019853,-0.22049509049067995,-0.8267470151082305,0
block,174,14.843246910553942,21.62108794062702,0.427806311947208,-0.6473693100528879,13
block,175,8.42480069304805,9.684696532072117,0.13367877794523486,-0.6804828191258581,3
block,176,1.435620503877491,1.9051162535477912,0.1927622751257292,-0.7254017188478495,3
block,177,-0.06421739247885305,4.190005964821928,4.5461663030584205,0.9021085174738718,1100
block,178,7.380023744946646,23.078916439187093,1.873370908251573,-0.4442686820454721,208
block,179,32.84786503692832,100.58328397791276,2.0011725663371824,-0.3616819666317707,102
block,180,4.047557888683953,32.806604356765384,5.69761597634292,0.7531459368747061,1225
block,181,0.9389660461883427,9.757849627988,4.548240336201859,0.6145567122271292,1199
block,182,230.08695033843907,127.07922609821648,-0.44575309894982096,-0.86660658656215,0
block,183,7.217190952288782,49.42929935696637,5.137048493794586,-0.22117427103178594,556
block,184,155.552243549547,224.1470110662112,0.43815895551158124,-0.4533510072221057,26
block,185,13.491943333366189,18.854164710079736,0.37001396247303786,-0.659333076078134,27
block,186,1.752439717460915,17.56173870516258,5.743740321508479,-0.6199081008902269,66
block,187,16.816927975648326,129.06217861326485,6.299921669494885,-0.9711824956516453,41
block,188,32.69091641516102,64.61846186994568,0.9476603444487239,-0.6927119334825205,67
block,189,0.8763230532368185,9.573850684301327,4.63541052595422,0.39285801662654474,935
block,190,43.90976239848205,46.90055504951961,0.06659560174245427,-0.7035700534254583,1
block,191,-0.5192443694526281,6.986589700544168,15.612576521362652,1.208425553051992,1316
block,192,1.588641286300816,11.301238336428971,3.7520057728846297,-0.14252360683871096,552
block,193,52.15739913197076,100.33248714612509,0.9062724813633725,-0.7761273894172709,2
block,194,3.598874926587646,39.55703814557638,7.818904360956301,0.3424658548621444,1003
block,195,2.953620674441775,5.933056001904323,0.753596658051477,-0.8633891463863803,7
block,196,1.0961852325966057,5.212843362449807,1.9638808946067123,0.06875810157343643,781
block,197,3.9175252176554425,8.340898162481349,0.8995120002526116,-0.8981910029752456,1
block,198,249.5224360826706,174.09237015341574,-0.30109106038057,-0.8974764907317869,0
block,199,83.69162988679693,89.50768199820017,0.06867328116340743,-0.7768486735914172,2
