time,actual,B0 train mean,B1 climatology,B2 smart persistence,M ridge,M gbdt,M esn
2019-06-16 07:00:00+00:00,0.20972527805252214,0.10235762977579373,0.2912459186390565,0.17899194504165106,0.20726449049339585,0.20191143617773818,0.2055186982737277
2019-06-16 08:00:00+00:00,0.2742173149512525,0.10235762977579373,0.3665704124508484,0.2535109263106264,0.2762663987984789,0.27871421652555495,0.27471595366784135
2019-06-16 09:00:00+00:00,0.31293272239155445,0.10235762977579373,0.41687623722121464,0.3061365009452218,0.3226621148677421,0.32592651495768005,0.3222334844402443
2019-06-16 10:00:00+00:00,0.328717627823419,0.10235762977579373,0.44533814123676235,0.3171262376740896,0.3255574855883453,0.34266190882472763,0.3305210993137228
2019-06-16 11:00:00+00:00,0.33836620173189885,0.10235762977579373,0.45167616307621083,0.34547922967198663,0.32644731757420153,0.32954764814530507,0.329501210520574
2019-06-16 12:00:00+00:00,0.33142245816596355,0.10235762977579373,0.43429510534970844,0.33836620173189885,0.33362549766504673,0.33249675166108394,0.33335977204693407
2019-06-16 13:00:00+00:00,0.30443471064370925,0.10235762977579373,0.391453817388447,0.314480131576467,0.3038528824059886,0.3085813335624061,0.30566279653653944
2019-06-16 14:00:00+00:00,0.2655174501927696,0.10235762977579373,0.32737494047931304,0.2867343764943574,0.25980013340217706,0.2643723070388904,0.25913462889175193
2019-06-16 15:00:00+00:00,0.21303566742697969,0.10235762977579373,0.24661471167557228,0.2235945066107858,0.21184113170751598,0.20482140318152173,0.20874517627463013
2019-06-16 16:00:00+00:00,0.14486990573464403,0.10235762977579373,0.1574647197038677,0.1755470770061186,0.1518878055310361,0.14335939236259612,0.1480498962995769
2019-06-16 17:00:00+00:00,0.07603802910720413,0.10235762977579373,0.07801092403926926,0.08539488522327153,0.07087221707541091,0.07660117967189436,0.07581056845670463
2019-06-16 18:00:00+00:00,0.023859025857370663,0.10235762977579373,0.02408433874004398,0.04257997769408097,0.023369049926773314,0.024787919421651122,0.024548344989814584
2019-06-16 19:00:00+00:00,0.001816677095738883,0.10235762977579373,0.0019665915221863525,0.007935037223207812,0.0025758631091891554,0.0017600981601847802,0.0
2019-06-16 20:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0036020957003351645,0.0,0.0
2019-06-16 21:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0029500559147131317,2.574538853699131e-05,0.0
2019-06-16 22:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.00737068777328119,0.0,0.0
2019-06-16 23:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007835963732969284,8.507500128505689e-06,0.0
